# phi
# H field
100.540541	1.471637
100.900901	1.478179
101.261261	1.484719
101.621622	1.491249
101.981982	1.497763
102.342342	1.504255
102.702703	1.510720
103.063063	1.517150
103.423423	1.523541
103.783784	1.529886
104.144144	1.536181
104.504505	1.542420
104.864865	1.548598
105.225225	1.554711
105.585586	1.560755
105.945946	1.566724
106.306306	1.572615
106.666667	1.578425
107.027027	1.584149
107.387387	1.589785
107.747748	1.595330
108.108108	1.600780
108.468468	1.606135
108.828829	1.611391
109.189189	1.616546
109.549550	1.621600
109.909910	1.626551
110.270270	1.631397
110.630631	1.636138
110.990991	1.640774
111.351351	1.645304
111.711712	1.649728
112.072072	1.654046
112.432432	1.658259
112.792793	1.662368
113.153153	1.666372
113.513514	1.670274
113.873874	1.674074
114.234234	1.677774
114.594595	1.681376
114.954955	1.684882
115.315315	1.688293
115.675676	1.691611
116.036036	1.694839
116.396396	1.697980
116.756757	1.701035
117.117117	1.704008
117.477477	1.706901
117.837838	1.709717
118.198198	1.712459
118.558559	1.715130
118.918919	1.717733
119.279279	1.720271
119.639640	1.722747
120.000000	1.725165
120.360360	1.727527
120.720721	1.729838
121.081081	1.732099
121.441441	1.734314
121.801802	1.736487
122.162162	1.738621
122.522523	1.740718
122.882883	1.742782
123.243243	1.744816
123.603604	1.746822
123.963964	1.748804
124.324324	1.750765
124.684685	1.752706
125.045045	1.754631
125.405405	1.756543
125.765766	1.758444
126.126126	1.760335
126.486486	1.762220
126.846847	1.764100
127.207207	1.765978
127.567568	1.767856
127.927928	1.769734
128.288288	1.771615
128.648649	1.773501
129.009009	1.775392
129.369369	1.777291
129.729730	1.779197
130.090090	1.781113
130.450450	1.783039
130.810811	1.784976
131.171171	1.786924
131.531532	1.788885
131.891892	1.790858
132.252252	1.792843
132.612613	1.794842
132.972973	1.796854
133.333333	1.798879
133.693694	1.800916
134.054054	1.802967
134.414414	1.805029
134.774775	1.807104
135.135135	1.809190
135.495495	1.811286
135.855856	1.813393
136.216216	1.815509
136.576577	1.817634
136.936937	1.819766
137.297297	1.821905
137.657658	1.824050
138.018018	1.826199
138.378378	1.828353
138.738739	1.830508
139.099099	1.832665
139.459459	1.834822
139.819820	1.836978
140.180180	1.839132
140.540541	1.841282
140.900901	1.843427
141.261261	1.845566
141.621622	1.847698
141.981982	1.849821
142.342342	1.851934
142.702703	1.854036
143.063063	1.856126
143.423423	1.858202
143.783784	1.860263
144.144144	1.862308
144.504505	1.864336
144.864865	1.866346
145.225225	1.868336
145.585586	1.870306
145.945946	1.872254
146.306306	1.874180
146.666667	1.876083
147.027027	1.877961
147.387387	1.879813
147.747748	1.881640
148.108108	1.883440
148.468468	1.885212
148.828829	1.886956
149.189189	1.888671
149.549550	1.890356
149.909910	1.892011
150.270270	1.893636
150.630631	1.895229
150.990991	1.896791
151.351351	1.898321
151.711712	1.899818
152.072072	1.901283
152.432432	1.902716
152.792793	1.904115
153.153153	1.905482
153.513514	1.906815
153.873874	1.908115
154.234234	1.909381
154.594595	1.910615
154.954955	1.911815
155.315315	1.912983
155.675676	1.914117
156.036036	1.915219
156.396396	1.916288
156.756757	1.917325
157.117117	1.918329
157.477477	1.919303
157.837838	1.920244
158.198198	1.921155
158.558559	1.922035
158.918919	1.922886
159.279279	1.923706
159.639640	1.924497
160.000000	1.925259
160.360360	1.925993
160.720721	1.926700
161.081081	1.927379
161.441441	1.928031
161.801802	1.928657
162.162162	1.929258
162.522523	1.929834
162.882883	1.930385
163.243243	1.930913
163.603604	1.931418
163.963964	1.931900
164.324324	1.932360
164.684685	1.932799
165.045045	1.933217
165.405405	1.933615
165.765766	1.933994
166.126126	1.934354
166.486486	1.934696
166.846847	1.935020
167.207207	1.935328
167.567568	1.935619
167.927928	1.935894
168.288288	1.936154
168.648649	1.936400
169.009009	1.936632
169.369369	1.936850
169.729730	1.937055
170.090090	1.937248
170.450450	1.937430
170.810811	1.937600
171.171171	1.937759
171.531532	1.937907
171.891892	1.938046
172.252252	1.938176
172.612613	1.938296
172.972973	1.938408
173.333333	1.938512
173.693694	1.938608
174.054054	1.938697
174.414414	1.938778
174.774775	1.938853
175.135135	1.938922
175.495495	1.938984
175.855856	1.939040
176.216216	1.939091
176.576577	1.939137
176.936937	1.939177
177.297297	1.939213
177.657658	1.939243
178.018018	1.939269
178.378378	1.939290
178.738739	1.939307
179.099099	1.939320
179.459459	1.939329
179.819820	1.939333
180.180180	1.939333
180.540541	1.939329
180.900901	1.939320
181.261261	1.939307
181.621622	1.939290
181.981982	1.939269
182.342342	1.939243
182.702703	1.939213
183.063063	1.939177
183.423423	1.939137
183.783784	1.939091
184.144144	1.939040
184.504505	1.938984
184.864865	1.938922
185.225225	1.938853
185.585586	1.938778
185.945946	1.938697
186.306306	1.938608
186.666667	1.938512
187.027027	1.938408
187.387387	1.938296
187.747748	1.938176
188.108108	1.938046
188.468468	1.937907
188.828829	1.937759
189.189189	1.937600
189.549550	1.937430
189.909910	1.937248
190.270270	1.937055
190.630631	1.936850
190.990991	1.936632
191.351351	1.936400
191.711712	1.936154
192.072072	1.935894
192.432432	1.935619
192.792793	1.935328
193.153153	1.935020
193.513514	1.934696
193.873874	1.934354
194.234234	1.933994
194.594595	1.933615
194.954955	1.933217
195.315315	1.932799
195.675676	1.932360
196.036036	1.931900
196.396396	1.931418
196.756757	1.930913
197.117117	1.930385
197.477477	1.929834
197.837838	1.929258
198.198198	1.928657
198.558559	1.928031
